MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.0274,39.0,2.78,0.3811,930.0,2.4088,39.89652756284611,-121.26578225349277,1.7698
3.3937,37.0,5.1547,1.1168,439.0,3.2733,41.585807404617455,-114.7306712740645,1.8678
1.507,49.0,9.1688,1.6267,2444.0,3.6414,35.03143594148742,-121.27987853203788,1.112
1.764,42.0,4.6996,0.8845,297.0,2.5829,35.04265754248507,-122.13679895894694,1.8264
2.7499,34.0,11.0153,1.3794,1038.0,1.8104,40.94504642906108,-116.83407062992217,2.7613
2.1248,3.0,5.5182,0.8879,1062.0,2.3179,39.83615054716395,-116.67394162350142,1.0849
2.212,21.0,13.1305,1.9536,813.0,2.5038,41.30218264363846,-119.54213223220115,1.6367
5.9702,39.0,4.7808,0.8313,2273.0,4.3252,33.099736523082306,-114.55736656641305,3.3122
2.437,37.0,7.3204,0.9517,1085.0,3.1253,38.46369223398517,-122.37157566481066,2.1252
2.0589,42.0,7.3582,1.1118,799.0,2.6711,33.87396921217275,-114.90913374321423,2.3614
2.494,36.0,4.363,0.6241,1451.0,7.3423,37.287023383779534,-116.5671651964844,1.8517
1.2485,2.0,6.8542,1.0844,372.0,3.1389,33.97959585260772,-120.6338124210325,1.1072
3.0459,17.0,4.9783,0.9087,332.0,3.0117,33.716745835356356,-116.02745949290457,1.5966
4.5055,51.0,8.1881,2.0036,778.0,2.1825,32.61559928112931,-123.10137714765558,2.8458
3.3865,41.0,5.7902,1.0655,1152.0,6.8598,38.48726871763759,-123.12468382147111,3.599
2.7889,29.0,3.4797,0.8488,607.0,2.6575,35.91071485855582,-114.73565936590224,2.6606
4.1414,25.0,4.7436,0.8254,626.0,2.3322,33.49928870635023,-123.50480466762318,2.6478
1.8443,21.0,4.0718,0.5226,615.0,2.5904,35.566958888447445,-124.45716412808125,1.3059
2.794,19.0,4.2769,0.6301,941.0,2.3145,34.10496886879006,-120.41517983835853,1.1886
7.2342,29.0,3.6992,0.6304,1654.0,3.295,41.446100899265765,-123.40956476846266,3.6104
2.2126,3.0,3.187,0.7873,782.0,4.3496,35.54004641473281,-115.43811682093536,2.0493
4.16,39.0,4.1418,0.933,565.0,2.4592,35.672558471249204,-114.8117181088492,2.8623
4.2335,12.0,9.4305,1.2176,279.0,1.8739,40.478651032296064,-119.43452317425766,3.2683
1.5994,44.0,3.9269,0.5599,4111.0,2.1916,38.65367973221704,-120.03254890339461,1.5769
4.3998,51.0,7.3646,1.4444,2855.0,2.8153,39.24663027032851,-118.84008759208703,3.0964
1.7775,26.0,8.2015,2.0106,296.0,2.5237,38.54201713789512,-122.12495643912764,1.9266
3.6706,39.0,5.1635,0.8947,397.0,3.2001,41.488864697511374,-121.37135845508647,2.626
1.7576,31.0,8.2991,1.8934,952.0,4.3577,34.46650789980143,-123.43973970991794,0.9303
3.3093,8.0,2.8619,0.4649,976.0,1.6096,41.89587279668006,-119.81227404333069,2.4168
2.9756,35.0,2.9068,0.4224,1023.0,2.5436,40.39408368678688,-118.07723796339658,1.6747
2.9398,5.0,8.3837,1.3537,834.0,4.6798,38.09523959432525,-114.73265078888818,1.4413
3.2883,27.0,5.358,1.0751,2214.0,3.02,38.79253043176436,-116.73973170841904,2.4649
1.8749,26.0,9.6852,1.9067,2406.0,2.9397,38.66384582675583,-116.90783079769155,2.1739
1.2015,27.0,2.5183,0.4485,1224.0,7.1709,33.05476412856196,-121.26601089801193,1.3446
2.8781,13.0,8.8569,1.8554,161.0,2.4269,34.57115673605342,-115.17292037614453,1.103
5.8823,23.0,5.5089,0.8313,688.0,3.2125,41.63397340298512,-114.55696518486002,3.0397
4.0889,1.0,3.9754,0.5188,438.0,3.1105,37.576462074164105,-114.71123916630862,3.0798
3.7176,50.0,7.7399,1.5476,198.0,2.8695,36.09435923098816,-124.09256822149396,1.9247
1.901,28.0,2.5961,0.3586,469.0,2.3595,39.73936540219621,-118.15431831880777,2.0657
3.0973,15.0,2.9628,0.5527,1042.0,3.3728,37.48292995523019,-117.7461363898844,1.572
1.5199,13.0,6.3199,1.0379,189.0,3.6307,32.62504632860303,-121.40181581772671,1.1451
2.0208,40.0,1.9527,0.2426,1534.0,8.0427,39.494257168793624,-114.07967207684173,1.0647
3.4902,5.0,5.5927,1.0072,1718.0,3.0705,39.45606682050218,-121.44253168240513,2.028
0.7621,39.0,9.2281,2.159,218.0,2.2399,34.06891276504476,-122.22557758909892,1.665
9.1219,26.0,6.3276,1.4847,419.0,6.8102,41.58827084003003,-119.41647067034648,5.0
1.0683,47.0,4.708,1.0097,1646.0,2.2962,34.62712724964059,-121.1069525124114,1.0506
10.1971,7.0,5.0831,0.9266,1267.0,4.239,36.848618990130895,-114.79769067136559,5.0
1.511,35.0,2.8689,0.4733,566.0,2.8235,33.58999163197869,-119.87919432119489,1.091
1.5006,49.0,2.6331,0.3265,2940.0,4.7384,38.23118203478059,-120.19342967593788,2.4137
2.0579,22.0,4.8389,1.0347,1804.0,2.5023,36.06678564054352,-117.92844763386074,1.5006
1.9985,9.0,2.8663,0.6834,631.0,3.8992,35.8551478909922,-123.6482959518632,0.93
1.7798,1.0,3.4607,0.6783,1741.0,2.1644,40.356280333599,-116.55430405842652,1.8992
2.0972,15.0,2.9476,0.7363,257.0,1.0843,32.59083627207954,-116.43181237104885,1.5932
2.8985,30.0,7.8333,1.6033,215.0,3.1584,40.080494323478014,-119.5227287353595,2.2978
1.4504,3.0,5.4508,0.7679,482.0,2.329,37.92876137460675,-114.46517161949551,2.6913
4.8964,6.0,8.3736,1.5539,1386.0,1.9139,41.86793587806189,-118.41693933664465,2.8484
7.305,31.0,1.9382,0.3748,2828.0,2.4926,38.09971059574036,-117.20001723042759,4.8015
0.6968,5.0,4.3453,0.9602,914.0,4.9458,33.0261017744056,-114.79437796721744,1.0057
9.9619,4.0,8.5842,1.7726,812.0,3.2697,32.9811306012154,-117.50337389403968,4.9578
4.6682,25.0,9.2944,1.1775,1648.0,5.436,40.8899533705324,-119.96582691888176,3.0043
3.2553,11.0,3.2164,0.4738,680.0,1.9934,40.491534382355006,-124.23990265585195,2.7609
1.8185,43.0,4.2047,0.5362,1163.0,3.7317,35.78595571802922,-116.852857185866,2.1069
3.0545,14.0,3.7934,0.6756,1626.0,2.6305,38.371308599720805,-114.36890687818902,2.2282
5.0948,25.0,3.9649,0.6869,1912.0,1.263,37.1511178920282,-119.56253120287207,2.8826
15.0,49.0,6.2825,1.147,211.0,1.0145,41.68805852379249,-120.93242930322323,5.0
12.6083,27.0,2.7102,0.6774,1031.0,3.8953,41.52462855833047,-119.04777602265533,5.0
0.9324,29.0,7.2544,0.8935,271.0,4.0392,41.84647058113736,-116.85140934031108,1.1307
2.3503,41.0,2.3643,0.5802,514.0,2.5337,40.73126341602551,-124.49275001793848,2.0829
2.8699,1.0,5.1244,1.2178,2905.0,1.0195,41.14074011236346,-115.18427691131554,2.0763
6.9622,46.0,10.2417,1.6483,344.0,4.3382,34.5641483982878,-115.19318997337763,5.0
2.5633,5.0,5.924,1.4103,236.0,3.2858,40.39456449540286,-118.81637169710856,2.8106
1.6021,21.0,6.86,1.2143,373.0,3.7929,39.23414257544061,-123.21502295515612,2.2353
2.8226,40.0,3.0797,0.6845,380.0,4.1541,41.64647183386667,-117.44603915655698,2.5198
2.0756,37.0,5.147,0.6194,286.0,3.6146,37.926987370204884,-123.05262053888521,2.1482
5.4225,34.0,3.9916,0.9478,254.0,5.1603,33.30908808375028,-119.17075490995686,3.4037
14.459,2.0,5.6437,1.1356,1018.0,3.5478,38.17528946627795,-123.51688529419827,5.0
5.1417,45.0,3.4089,0.4725,70.0,4.9485,39.022518816202236,-118.31481394787623,3.7633
5.2888,51.0,8.525,2.0374,645.0,2.6319,34.59304977276807,-121.16027208626113,3.1386
6.4554,18.0,5.5778,0.6999,393.0,3.5118,36.24407714337092,-115.77459014525623,3.7075
3.7366,15.0,6.06,0.7469,653.0,4.7252,38.18578243349096,-116.10056567481165,3.0223
2.0562,46.0,5.9319,1.4334,814.0,3.0989,36.0540045045068,-114.01602430751836,1.5211
2.2031,33.0,5.2401,1.0047,4913.0,5.906,36.062003313767306,-121.79621666560416,1.5526
5.8544,11.0,6.4957,0.8639,3960.0,3.6889,33.76432307214157,-123.8510885258144,3.5396
3.3276,51.0,2.5606,0.3439,1638.0,3.213,41.43709386923783,-119.84846571593712,2.7438
1.3667,29.0,8.4569,1.8275,2030.0,2.3587,39.629696652703416,-123.624264982851,0.7207
6.7963,29.0,7.4774,1.4674,671.0,4.8577,32.51181266922797,-122.62575299180949,3.221
1.5811,8.0,3.6686,0.7004,916.0,3.1227,39.77332619821057,-118.2283485157037,2.6094
1.2347,1.0,3.5832,0.7411,4193.0,3.9732,39.52805243024966,-118.28262606088487,1.5106
1.4713,30.0,4.1225,0.8679,1032.0,2.9176,32.59244412147747,-124.04506148383825,2.0646
3.3685,43.0,5.4355,0.8544,234.0,2.0107,36.01124082733077,-119.84950011010807,1.5296
5.3704,10.0,2.6115,0.6517,454.0,2.7928,38.264103058092545,-118.93270372489397,3.0875
3.2488,6.0,3.6327,0.4661,727.0,2.7692,36.80113119265134,-121.68574550289014,1.8046
1.8408,45.0,2.985,0.6616,886.0,4.6127,39.89086812784482,-115.34354659030731,1.4826
1.5441,1.0,9.9911,1.5386,2707.0,2.0647,36.54185416002712,-122.80846419971257,1.5149
4.6636,9.0,6.51,1.5319,187.0,1.9446,33.96169820981145,-121.83403104743475,2.4297
2.5475,50.0,4.673,0.6354,1071.0,2.9422,41.775948430601375,-122.85155864215609,1.4333
3.4511,43.0,3.7334,0.9284,607.0,3.5109,34.79937993137244,-123.27626034435914,1.8911
2.4641,16.0,3.363,0.6099,1306.0,5.1594,39.318076950142654,-115.27071856792517,2.7814
3.3522,3.0,8.0235,1.36,455.0,2.378,33.85998496080868,-121.58247876676519,1.3714
3.5722,42.0,3.6815,0.4952,230.0,6.1173,35.62561983094736,-116.9134977955875,2.8503
14.8465,2.0,8.0429,1.3254,460.0,2.9388,36.69926228008902,-120.00618522288488,5.0
3.6029,8.0,1.1957,0.1813,920.0,3.6948,34.32620404300711,-117.82332845229388,2.3613
2.0726,30.0,6.9729,1.6904,1065.0,3.1909,36.77461597550179,-114.75414994019181,1.4481
3.0738,18.0,6.3741,1.3146,398.0,3.1525,33.993046818421625,-115.63161739604588,2.1737
1.3983,3.0,4.9103,0.8141,781.0,3.6358,37.81056212036596,-123.77564287958751,2.4719
1.3897,6.0,6.0286,0.7962,515.0,4.1514,38.805275898941844,-115.62537337956822,1.9218
6.5193,45.0,3.7484,0.6926,391.0,2.5714,33.0931256982661,-119.75585308955269,4.511
3.3633,51.0,7.4034,1.6187,770.0,2.3198,40.775755150280595,-120.8234698677612,2.1709
5.9495,46.0,8.8094,2.0083,1509.0,3.6961,34.25883840789934,-117.4399267826529,3.625
0.8716,13.0,3.5096,0.6672,502.0,1.9904,34.64094304054308,-114.52281733245789,1.0066
1.3732,15.0,7.8183,1.949,664.0,4.6107,38.7828234807891,-123.51157727532456,1.8901
3.3493,22.0,5.1214,0.9155,1368.0,4.6597,36.95313507412693,-116.43519118237249,2.1257
1.5265,19.0,2.6451,0.3456,519.0,1.469,37.24425819212512,-122.36316567704147,2.3259
1.0032,50.0,7.4604,1.1761,4885.0,6.5871,33.71747235334976,-120.50857071031652,0.7617
1.2773,44.0,3.8091,0.7825,202.0,4.0945,40.15449030782588,-115.32485832923588,2.8953
2.171,8.0,5.1169,1.0307,737.0,1.9002,38.362015337989995,-118.76910856787043,2.8809
3.6298,14.0,7.1896,1.1735,366.0,3.8024,33.78612941143983,-123.79170519652052,2.0504
9.0305,23.0,7.7124,1.8157,114.0,1.8869,36.05299398674316,-119.16549022356425,4.6621
1.3011,25.0,2.8685,0.4417,963.0,3.8496,40.198894360982784,-116.20876003276504,2.1672
1.349,33.0,5.0101,0.7831,309.0,3.2445,37.89937293687289,-118.94675382846127,0.9866
0.9845,1.0,3.1178,0.5826,1846.0,2.4406,33.53216340176284,-122.74766299071995,0.6583
4.06,1.0,3.5905,0.6346,1648.0,2.5594,36.04138193499823,-119.82706871189592,2.8343
2.9665,17.0,7.0341,1.2873,3021.0,4.0634,34.80559678532948,-114.79437363558368,2.3079
1.3835,18.0,9.4633,1.9302,1264.0,3.3595,37.4159227597104,-117.58885810401182,0.7398
1.5196,25.0,3.1477,0.7673,529.0,5.0979,40.5119307242839,-116.83619168165981,2.2545
2.4924,15.0,2.8599,0.5756,221.0,3.7788,36.64453778064199,-116.24766667178078,1.8784
2.5931,51.0,3.5074,0.5506,825.0,1.4172,36.61674928849907,-123.54771904596998,2.644
1.3129,27.0,3.8447,0.9556,912.0,1.1536,41.10083357210685,-118.39386612766538,1.2678
3.0772,30.0,3.6139,0.8382,1191.0,2.31,37.97376141881909,-120.55289047155426,1.8849
1.0373,9.0,8.585,1.4347,676.0,2.2365,37.878815330275366,-123.03882878144299,1.2499
2.8132,25.0,7.5214,1.3417,437.0,1.7984,34.9881439728162,-122.37154963780775,2.4244
2.4005,34.0,12.0181,1.6755,430.0,4.5368,38.2733661044527,-116.29781502589029,2.2888
3.5994,40.0,4.7496,0.8676,1349.0,4.6843,37.97114944046527,-122.80436439445738,2.5697
6.3464,40.0,6.6753,1.1521,1424.0,4.9464,36.270088968247705,-121.21960462417195,4.3564
2.097,47.0,3.0994,0.7143,455.0,1.3826,41.91160787604221,-121.50882994823765,1.7427
2.719,11.0,3.9562,0.6273,195.0,3.6611,40.87796416700682,-123.98938117889703,2.6095
0.6794,15.0,3.8455,0.8011,572.0,2.3167,39.62106975572975,-119.64733628298674,2.387
10.8071,51.0,5.6919,0.8389,1495.0,4.7246,37.6047830899235,-116.45773665722331,5.0
0.739,29.0,5.2083,0.8671,1458.0,3.8754,36.88956811799899,-124.26739735613656,1.5773
2.5651,30.0,2.2318,0.3939,283.0,1.9144,34.25652525462039,-123.31820976996109,2.0487
0.5,11.0,6.5516,1.6268,63.0,4.4031,35.40450600313893,-116.93803986422554,0.8073
1.5251,1.0,6.1008,1.2784,473.0,2.2478,39.852627598320495,-118.2673995979344,1.4254
9.1597,17.0,7.3318,1.2555,636.0,2.3175,36.81061506240674,-116.98990005248884,5.0
6.0575,11.0,4.4325,0.9164,542.0,2.5654,40.88156040741026,-122.08390847379005,3.8788
5.4168,29.0,5.7288,0.7261,44.0,3.6243,33.905155795282525,-116.06042777537725,3.6806
2.3752,46.0,6.0272,0.8696,77.0,3.3976,37.32929741212955,-119.4613538688421,1.1996
8.6335,12.0,11.8327,2.6534,457.0,3.6274,38.646173998202435,-118.091829271122,5.0
3.2549,30.0,2.4346,0.5977,108.0,4.9243,37.4100603349253,-123.53238911939123,3.2147
4.4057,44.0,7.9151,1.5957,541.0,1.5722,40.94765547005738,-122.34716837472187,3.0797
15.0,27.0,6.5123,0.9615,224.0,5.2568,41.90085117737683,-116.37974224309177,5.0
5.8312,36.0,5.8039,1.4019,1813.0,1.7625,33.60042925424301,-122.14896136751783,4.0918
2.5965,15.0,4.8307,0.6513,524.0,1.2459,33.73457158873075,-123.52843681102469,2.2114
3.8857,9.0,5.6388,1.1602,1052.0,4.6852,33.73807907882115,-118.22936553635294,2.9352
7.2637,31.0,5.3173,0.9365,1395.0,3.6857,38.97118241267001,-118.7466665803018,4.4376
4.2027,25.0,5.5063,1.3555,424.0,5.6911,36.04042290721046,-118.11711374567543,3.4723
4.7027,15.0,3.6051,0.6024,422.0,5.4339,39.46648928202611,-118.00779228818755,3.0663
6.6963,34.0,4.0758,0.7361,850.0,2.1725,36.3519789924263,-119.2479278684227,3.8386
15.0,16.0,5.1956,1.2033,806.0,5.1922,38.4622638526546,-119.31537383402912,5.0
1.4129,23.0,2.834,0.456,241.0,3.4032,39.813651053949485,-114.79626156446065,1.8384
4.4436,33.0,6.0156,1.0375,726.0,1.8785,37.708051151221746,-118.89424188876272,3.2997
3.7498,29.0,4.7422,0.9009,1977.0,1.871,37.62528410927506,-118.01834787465448,3.0269
2.0751,32.0,3.5071,0.6796,876.0,4.3342,33.338226090213524,-121.69682138464319,0.9931
1.7278,32.0,4.6064,0.6207,156.0,2.908,36.40242655763963,-115.35352139157699,1.8172
8.6403,16.0,6.4931,1.0473,1330.0,5.5517,37.68488295563691,-124.24413502707878,4.3766
1.329,15.0,5.0077,0.7354,532.0,3.7183,36.88881784383089,-118.64911899587337,0.9794
1.0138,21.0,6.0502,1.4903,428.0,1.7108,41.05742900179004,-120.46957190041987,1.1607
1.8329,28.0,5.2253,0.8139,273.0,3.303,41.11204100513515,-118.159005946615,2.162
0.7809,14.0,6.3796,0.7769,666.0,4.469,40.308215115593235,-120.7181934774005,2.1067
1.5036,21.0,7.4835,0.9994,366.0,3.4765,36.06533171604464,-116.96427692696471,2.3498
1.3011,24.0,2.7562,0.5164,381.0,1.9134,39.31434194103158,-124.28651984877898,1.7295
2.887,35.0,3.6114,0.737,70.0,3.7111,36.2552403801613,-120.238160892924,2.5584
7.4771,38.0,5.1816,0.674,1131.0,1.7697,34.70963919026971,-115.77173220270465,3.9557
1.7995,43.0,4.6223,0.5776,971.0,4.4024,35.757575113733374,-121.87289246331592,1.1375
4.9807,7.0,3.7717,0.639,984.0,4.7588,33.174164016212586,-123.94611577700663,1.8516
4.5992,31.0,1.9732,0.3491,900.0,8.055,35.65188633554415,-119.28649721706573,1.9953
0.5745,22.0,8.4201,1.3138,3635.0,3.4099,36.87705106398113,-114.2463986644687,1.2906
1.8472,25.0,3.42,0.5361,803.0,1.2232,41.57706850041789,-123.82633510388106,1.9735
2.0892,46.0,7.1327,1.4516,1156.0,2.7303,35.477400569086434,-123.76440682612717,0.8383
3.5503,42.0,3.2189,0.6104,791.0,3.2338,41.073308622452444,-118.25127606805988,2.9693
4.0513,4.0,7.0157,0.998,293.0,4.5097,34.674153620323224,-121.87428901477965,2.7209
3.4266,33.0,2.5701,0.4354,962.0,1.8684,34.31420452871287,-120.19257204680913,2.3639
1.4528,36.0,3.9628,0.5459,390.0,1.5633,37.43045683610556,-115.7796748935064,1.3688
1.7449,26.0,2.9987,0.3947,322.0,4.2192,38.88885800832536,-122.41208881608358,2.1867
0.9491,29.0,10.7733,2.2789,1677.0,2.7479,32.921156382621675,-116.94735066169495,1.2218
2.8476,47.0,3.9866,0.9341,282.0,2.6626,34.60012571794856,-119.20290211069066,2.6821
2.1022,6.0,3.8617,0.6531,638.0,1.9124,36.82899483176251,-114.99794422965014,1.8463
3.9467,19.0,3.0749,0.4101,1560.0,7.0161,35.644541191840226,-114.28389899691757,2.7073
4.4274,50.0,6.3158,0.9183,532.0,4.0296,39.269900253809055,-119.40791175063934,2.7612
2.1519,25.0,5.7785,1.3364,816.0,2.6172,37.35602566239251,-118.3612058792876,1.725
3.3117,10.0,7.6474,1.085,643.0,4.4854,34.02341150323705,-116.6686533222557,1.6556
2.3371,36.0,6.4099,0.9239,597.0,2.1371,40.99742110349336,-121.15392151034395,2.8908
1.2468,48.0,4.3267,0.6253,289.0,2.9037,35.28260391709192,-122.11922631950591,1.9581
1.5525,51.0,2.5643,0.5434,460.0,1.9415,39.445745535162025,-114.37080568934844,1.7495
0.5553,43.0,3.5873,0.4612,340.0,7.9674,39.909199901501395,-119.95753839219444,1.9356
2.0606,10.0,5.5489,1.3083,88.0,1.6885,41.64999815243297,-124.48329632158438,1.2916
1.7941,16.0,9.2384,1.8989,552.0,2.3306,37.235820931978964,-115.70395786548663,2.4857
1.2629,15.0,10.1315,1.7482,359.0,2.2514,38.350437396912106,-118.2035263064436,1.4264
4.8231,49.0,3.1945,0.3857,403.0,3.5899,35.68132478805557,-122.73013509143681,2.4439
3.929,34.0,4.8331,0.7853,3028.0,4.0226,38.94270328741463,-124.18353322164067,3.7102
4.0053,46.0,5.1737,0.8454,2048.0,5.755,36.90214311573004,-121.43943447406183,2.5496
4.4112,40.0,5.4454,0.8448,260.0,3.9058,36.65769746488201,-114.75718549752652,2.2708
2.7149,15.0,5.3066,0.8347,1066.0,2.1176,40.626941526603005,-114.69834271462607,3.1175
2.6954,1.0,3.4597,0.5183,358.0,2.827,32.97660401323754,-121.23446339382775,1.4268
4.8605,6.0,4.7569,0.9711,186.0,1.6245,40.87864306440275,-115.72272457538247,3.8743
4.3366,19.0,4.0764,0.8411,471.0,3.3034,40.59466345937129,-119.8606241058005,3.7503
5.58,43.0,5.2379,1.2593,259.0,1.883,37.310479408837,-117.62938013406576,3.8264
2.6366,6.0,8.5912,1.6615,1925.0,3.6449,37.15692711495347,-120.98833930335356,2.5747
1.3628,51.0,4.9054,0.8502,381.0,4.3885,35.937169996337154,-119.08228773915465,1.9627
3.209,4.0,3.594,0.7379,1564.0,2.7652,41.94465102097648,-121.41531581122157,2.6368
1.8134,10.0,9.2044,1.4001,205.0,3.5136,33.55610866116149,-123.85829919525715,1.8097
4.2951,43.0,5.1106,1.1978,144.0,3.3447,38.107044738471764,-123.03652904498884,2.8471
3.325,40.0,4.8817,0.9768,628.0,3.1376,38.97597510606796,-121.44791780803101,3.3147
2.8179,9.0,5.3103,0.972,41.0,2.0897,41.37613507806097,-114.24933526825063,2.0973
2.0659,1.0,5.6296,0.8156,525.0,1.5802,39.91193322013923,-114.36044242237509,1.9788
5.4765,51.0,12.0342,1.4637,2222.0,3.7963,38.6165484267097,-115.80953490391242,3.7445
5.19,17.0,13.008,1.8702,369.0,1.9604,33.60971700971517,-122.05868646349109,3.3319
1.8361,41.0,6.0851,1.3445,632.0,1.7446,36.05046840989894,-119.86317752431086,1.9392
1.1504,28.0,6.3862,1.1247,489.0,2.3773,33.81899560420586,-119.8822801958476,0.5473
3.0821,49.0,4.4864,1.0074,240.0,1.4394,40.87152095842238,-120.43678092940907,1.7826
6.2347,12.0,3.2519,0.4917,424.0,4.1393,39.621400977854606,-124.02875679655767,4.7495
1.1238,46.0,8.5975,1.1937,1096.0,4.6415,39.69659947457368,-118.88746257064466,2.1816
3.7782,41.0,2.2762,0.3347,3042.0,5.343,38.69643691884867,-123.73547408268897,3.283
1.5301,39.0,4.8901,1.0563,1080.0,3.8459,37.316913600898744,-116.07985385246158,0.2822
1.334,16.0,7.8114,1.5738,755.0,3.275,33.92472506490322,-117.24127500012979,1.2938
5.2165,14.0,6.079,1.4039,705.0,4.5173,35.63210142369799,-120.79626143024288,2.2056
4.2855,6.0,7.5354,1.4605,907.0,3.2667,33.80070002853046,-117.70506798676914,2.0692
2.4434,47.0,4.0268,0.8099,401.0,4.568,39.38667485709726,-122.05311143112947,3.0382
4.724,30.0,4.625,0.7738,770.0,5.1284,34.022173372209046,-121.71487431795536,3.542
4.3862,45.0,6.5451,1.3761,1118.0,2.7807,39.17007872663101,-121.20159807228325,3.2525
0.9604,26.0,4.903,0.822,94.0,2.397,39.0764262011611,-116.13137820067904,0.9408
2.8835,20.0,3.7756,0.6955,169.0,3.7258,36.863392550417245,-122.28774085811611,1.7162
7.308,5.0,7.4715,0.9621,932.0,2.0235,33.7846722141215,-118.5907971113966,4.6696
3.7874,15.0,5.8724,0.9518,446.0,3.3282,35.49060784827335,-122.3950952985744,2.9378
0.5,31.0,3.2517,0.4442,84.0,3.4429,35.54088453621774,-121.50710703684464,0.15
1.2847,18.0,3.1643,0.5731,950.0,3.3847,39.15365876486129,-122.02744642364183,1.8974
5.4578,13.0,5.0633,0.6484,507.0,5.3197,33.58055868443038,-117.7274509537305,3.4234
1.8404,43.0,4.0499,0.6734,793.0,5.2004,40.37615213905286,-118.9693460832143,2.261
5.9592,11.0,4.6056,0.8436,129.0,7.6433,39.72956925676618,-116.92635896799169,3.9791
11.3847,44.0,3.2699,0.6268,804.0,2.7089,34.269915722655604,-122.19059390800365,5.0
2.3012,51.0,6.8771,1.0414,295.0,1.4647,39.332061626899446,-124.40394037487661,2.6322
1.7639,12.0,7.8647,0.9926,3225.0,3.6467,38.85087522394431,-117.35464954513148,2.6426
1.3441,19.0,3.1664,0.382,195.0,3.7267,39.607147601053796,-123.29403343580171,1.3894
4.6217,19.0,3.0988,0.4532,502.0,3.6899,34.2948212767626,-121.91379514354846,3.0732
1.7827,1.0,8.2843,1.5176,190.0,5.0813,33.997108060486454,-121.29029539915716,1.5465
2.0512,14.0,7.3227,1.2204,799.0,2.7364,34.746597866266164,-116.65857803094589,1.5041
1.2511,17.0,3.6607,0.7381,1152.0,2.4022,35.975781179915266,-117.92813598809701,1.556
2.0081,2.0,6.0332,0.9687,852.0,2.2399,40.03981731984011,-122.5652129164788,3.3383
1.6575,39.0,4.9686,0.9535,711.0,2.0604,39.51027740604908,-118.22217798849272,1.9386
0.6788,38.0,3.674,0.8526,1502.0,1.6408,41.29179012664606,-117.06444605133858,0.7811
1.5112,21.0,6.5255,1.2189,208.0,2.0109,33.056980811436844,-120.4165793707032,1.7926
4.5829,20.0,4.641,0.8922,359.0,5.8121,32.60978466963476,-121.91749440270755,2.9776
6.9887,23.0,5.4537,1.1075,1295.0,3.3028,39.141818882157594,-117.37068088439472,4.2518
2.5227,30.0,7.5248,1.1834,409.0,4.2484,35.153231210044574,-118.08564239851428,2.2248
2.7832,1.0,3.1794,0.6853,141.0,3.0086,35.673749507571266,-123.68192233605639,2.261
3.3207,6.0,9.6063,2.1109,229.0,2.2492,37.69461924618787,-117.49986377754558,2.7412
10.7384,15.0,5.024,0.7083,772.0,1.9312,33.47292466970458,-119.37056170522936,5.0
1.3406,17.0,6.5128,1.2627,251.0,3.6601,38.60559695720647,-116.58962595173386,1.6664
1.1236,36.0,2.9863,0.5303,521.0,3.8482,35.58890073919593,-122.49746581026182,2.4955
2.6219,26.0,6.0768,0.8182,204.0,3.1719,38.51079368085942,-121.78872761203554,2.8243
